week,ID,Demand,Discount_Percentage,lag_1,rolling_mean,upload_date_time,Primary_Category_Alt,Name,price_range_description,Price,Description,Status,Inventory_Level,Reorder_Point,Lead_Time_Days,Supplier,Supplier_Name,Last_Restock_Date,Total_Revenue
3,6580,74,32.58,9.0,54.5,2021-01-19 01:14:53.535105,Accessories,Shirt,Low,19.78,Shirt in Accessories category,Available,157,35,11,Supplier_4,Bella+Canvas,2020-11-20 01:14:53.535105,987.02
23,5159,13,36.56,74.0,47.0,2023-06-11 01:14:53.535105,Kids,Sneakers,Low,21.2,Sneakers in Kids category,Available,20,39,2,Supplier_8,TSC Apparel,2023-05-23 01:14:53.535105,174.82
45,1372,66,20.08,13.0,40.5,2022-11-07 01:14:53.535105,Kids,Hat,Premium,227.83,Hat in Kids category,Available,230,76,2,Supplier_3,AlphaBroder,2022-09-25 01:14:53.535105,12018.14
49,8123,12,48.7,66.0,41.25,2022-12-09 01:14:53.535105,Kids,Jeans,Premium,345.82,Jeans in Kids category,Out of Stock,156,33,8,Supplier_7,Blankstyle,2022-09-15 01:14:53.535105,2128.85
36,9922,59,32.5,12.0,37.5,2024-09-08 01:14:53.535105,Kids,Sneakers,Medium,35.25,Sneakers in Kids category,Out of Stock,74,70,7,Supplier_5,Royal Apparel,2024-08-02 01:14:53.535105,1403.82
18,2273,50,36.77,59.0,46.75,2022-05-07 01:14:53.535105,Men,Sweater,Medium,46.22,Sweater in Men category,Out of Stock,224,68,3,Supplier_1,FashionGo,2022-03-07 01:14:53.535105,1461.46
3,4890,29,43.3,50.0,37.5,2023-01-17 01:14:53.535105,Men,Dress,High,180.75,Dress in Men category,Out of Stock,29,23,9,Supplier_3,AlphaBroder,2022-11-18 01:14:53.535105,2971.94
29,2581,136,7.29,29.0,68.5,2024-07-19 01:14:53.535105,Accessories,Bags,Medium,49.25,Bags in Accessories category,Available,136,65,13,Supplier_6,S&S Activewear,2024-06-14 01:14:53.535105,6210.16
23,5988,98,20.51,136.0,78.25,2023-06-08 01:14:53.535105,Shoes,Shirt,Premium,377.61,Shirt in Shoes category,Out of Stock,99,25,5,Supplier_8,TSC Apparel,2023-04-05 01:14:53.535105,29414.21
36,7129,75,25.71,98.0,84.5,2022-09-06 01:14:53.535105,Women,Jeans,Premium,252.41,Jeans in Women category,Out of Stock,75,49,3,Supplier_7,Blankstyle,2022-08-21 01:14:53.535105,14063.15
44,3111,93,27.15,75.0,100.5,2023-11-05 01:14:53.535105,Women,Dress,Premium,456.45,Dress in Women category,Out of Stock,251,6,8,Supplier_8,TSC Apparel,2023-08-30 01:14:53.535105,30926.59
1,3321,47,9.29,93.0,78.25,2021-01-10 01:14:53.535105,Women,Shorts,High,127.47,Shorts in Women category,Available,200,20,14,Supplier_8,TSC Apparel,2020-12-28 01:14:53.535105,5434.51
40,7094,74,23.3,47.0,72.25,2021-10-08 01:14:53.535105,Kids,Sneakers,Low,12.55,Sneakers in Kids category,Available,138,74,14,Supplier_4,Bella+Canvas,2021-07-16 01:14:53.535105,712.48
17,1408,56,38.59,74.0,67.5,2021-04-29 01:14:53.535105,Men,Hat,Premium,326.57,Hat in Men category,Available,117,34,3,Supplier_7,Blankstyle,2021-04-02 01:14:53.535105,11231.06
3,8795,16,48.33,56.0,48.25,2024-01-20 01:14:53.535105,Kids,Sneakers,Medium,55.17,Sneakers in Kids category,Out of Stock,40,72,13,Supplier_5,Royal Apparel,2023-11-16 01:14:53.535105,456.13
32,4363,62,42.5,16.0,52.0,2024-08-10 01:14:53.535105,Kids,Dress,Low,8.6,Dress in Kids category,Out of Stock,244,46,3,Supplier_6,S&S Activewear,2024-07-22 01:14:53.535105,306.69
46,3775,35,12.07,62.0,42.25,2022-11-17 01:14:53.535105,Kids,Hat,High,131.31,Hat in Kids category,Available,201,41,4,Supplier_9,Wholesale Fashion Square,2022-09-16 01:14:53.535105,4041.08
44,3677,19,14.74,35.0,33.0,2021-11-01 01:14:53.535105,Shoes,Coat,Medium,35.18,Coat in Shoes category,Available,248,75,10,Supplier_1,FashionGo,2021-08-25 01:14:53.535105,569.87
22,1576,27,43.95,19.0,35.75,2024-05-28 01:14:53.535105,Accessories,Jacket,Premium,333.77,Jacket in Accessories category,Available,27,23,3,Supplier_2,Apparel Distribution Center,2024-03-26 01:14:53.535105,5051.1
32,8751,95,40.04,27.0,44.0,2024-08-08 01:14:53.535105,Women,Bags,Low,20.98,Bags in Women category,Out of Stock,243,58,12,Supplier_7,Blankstyle,2024-06-15 01:14:53.535105,1195.07
31,1287,125,44.7,95.0,66.5,2023-08-04 01:14:53.535105,Women,Sweater,High,124.67,Sweater in Women category,Out of Stock,233,13,5,Supplier_9,Wholesale Fashion Square,2023-05-10 01:14:53.535105,8617.28
28,6653,165,6.22,125.0,103.0,2023-07-16 01:14:53.535105,Kids,Shorts,Low,11.2,Shorts in Kids category,Available,212,49,4,Supplier_9,Wholesale Fashion Square,2023-07-12 01:14:53.535105,1733.14
33,3276,120,39.8,165.0,126.25,2024-08-13 01:14:53.535105,Kids,Dress,Low,26.15,Dress in Kids category,Available,243,74,9,Supplier_9,Wholesale Fashion Square,2024-05-26 01:14:53.535105,1889.17
28,8248,171,46.81,120.0,145.25,2021-07-13 01:14:53.535105,Shoes,Dress,High,128.46,Dress in Shoes category,Out of Stock,238,40,9,Supplier_8,TSC Apparel,2021-07-12 01:14:53.535105,11683.38
4,9763,25,31.87,171.0,120.25,2022-01-26 01:14:53.535105,Women,Sneakers,Low,7.63,Sneakers in Women category,Available,145,34,11,Supplier_2,Apparel Distribution Center,2021-12-05 01:14:53.535105,129.92
40,1580,57,44.7,25.0,93.25,2024-10-03 01:14:53.535105,Kids,Jeans,Premium,271.46,Jeans in Kids category,Out of Stock,57,26,13,Supplier_6,S&S Activewear,2024-08-18 01:14:53.535105,8557.14
34,7699,101,45.98,57.0,88.5,2023-08-21 01:14:53.535105,Kids,Dress,Premium,201.53,Dress in Kids category,Out of Stock,224,14,5,Supplier_9,Wholesale Fashion Square,2023-07-02 01:14:53.535105,10994.53
32,4425,124,16.38,101.0,76.75,2023-08-07 01:14:53.535105,Kids,Jeans,Premium,437.67,Jeans in Kids category,Out of Stock,206,26,7,Supplier_2,Apparel Distribution Center,2023-06-28 01:14:53.535105,45381.35
51,5953,20,40.08,124.0,75.5,2020-12-19 01:14:53.536106,Shoes,Shirt,Medium,57.09,Shirt in Shoes category,Available,236,75,1,Supplier_10,JiffyShirts,2020-10-26 01:14:53.536106,684.06
52,2057,113,20.18,20.0,89.5,2022-12-29 01:14:53.536106,Shoes,Sweater,Premium,238.34,Sweater in Shoes category,Available,215,21,10,Supplier_6,S&S Activewear,2022-10-02 01:14:53.536106,21497.34
33,3066,70,33.35,113.0,81.75,2022-08-20 01:14:53.536106,Accessories,Dress,Low,19.57,Dress in Accessories category,Out of Stock,160,21,14,Supplier_4,Bella+Canvas,2022-06-20 01:14:53.536106,913.1
50,8922,80,35.69,70.0,70.75,2022-12-14 01:14:53.536106,Accessories,Jeans,Low,11.51,Jeans in Accessories category,Out of Stock,80,43,8,Supplier_9,Wholesale Fashion Square,2022-10-19 01:14:53.536106,592.29
20,2065,51,36.23,80.0,78.5,2024-05-13 01:14:53.536106,Accessories,Sweater,Low,12.27,Sweater in Accessories category,Out of Stock,170,30,9,Supplier_4,Bella+Canvas,2024-04-14 01:14:53.536106,399.08
41,8662,69,39.43,51.0,67.5,2022-10-15 01:14:53.536106,Shoes,Sneakers,High,160.56,Sneakers in Shoes category,Available,70,7,1,Supplier_3,AlphaBroder,2022-08-21 01:14:53.536106,6710.87
42,6876,68,31.42,69.0,67.0,2022-10-19 01:14:53.536106,Kids,Hat,High,179.21,Hat in Kids category,Available,278,45,1,Supplier_2,Apparel Distribution Center,2022-08-01 01:14:53.536106,8357.9
44,1154,31,47.38,68.0,54.75,2023-11-01 01:14:53.536106,Shoes,Sneakers,Premium,318.42,Sneakers in Shoes category,Out of Stock,145,39,14,Supplier_2,Apparel Distribution Center,2023-09-09 01:14:53.536106,5193.71
45,5841,116,35.38,31.0,71.0,2023-11-11 01:14:53.536106,Kids,Jeans,High,185.73,Jeans in Kids category,Available,290,44,7,Supplier_7,Blankstyle,2023-08-21 01:14:53.536106,13921.58
15,9239,32,33.03,116.0,61.75,2021-04-12 01:14:53.536106,Shoes,Sneakers,Premium,256.18,Sneakers in Shoes category,Available,144,65,2,Supplier_10,JiffyShirts,2021-04-08 01:14:53.536106,5490.49
7,8709,96,31.43,32.0,68.75,2021-02-15 01:14:53.536106,Men,Sweater,Premium,203.79,Sweater in Men category,Available,259,12,3,Supplier_7,Blankstyle,2021-01-20 01:14:53.536106,13415.74
15,5313,99,41.35,96.0,85.75,2023-04-15 01:14:53.536106,Accessories,Sneakers,Medium,98.27,Sneakers in Accessories category,Out of Stock,190,67,7,Supplier_4,Bella+Canvas,2023-03-12 01:14:53.536106,5706.26
38,8299,58,12.91,99.0,71.25,2021-09-21 01:14:53.536106,Women,Bags,Medium,41.56,Bags in Women category,Out of Stock,150,73,12,Supplier_1,FashionGo,2021-07-16 01:14:53.536106,2099.44
24,6829,103,23.91,58.0,89.0,2021-06-16 01:14:53.536106,Accessories,Jacket,Medium,71.45,Jacket in Accessories category,Available,237,7,7,Supplier_3,AlphaBroder,2021-05-29 01:14:53.536106,5599.57
45,2408,129,8.93,103.0,97.25,2021-11-13 01:14:53.536106,Shoes,Jeans,High,190.51,Jeans in Shoes category,Out of Stock,299,38,1,Supplier_9,Wholesale Fashion Square,2021-09-25 01:14:53.536106,22382.22
37,8564,71,30.62,129.0,90.25,2022-09-17 01:14:53.536106,Men,Sneakers,High,170.09,Sneakers in Men category,Available,71,64,4,Supplier_1,FashionGo,2022-08-12 01:14:53.536106,8378.79
16,8333,32,18.11,71.0,83.75,2024-04-21 01:14:53.536106,Men,Shorts,High,147.19,Shorts in Men category,Available,234,29,10,Supplier_5,Royal Apparel,2024-03-15 01:14:53.536106,3857.1
18,2225,16,15.32,32.0,62.0,2023-05-01 01:14:53.536106,Men,Shorts,Low,11.54,Shorts in Men category,Out of Stock,31,12,15,Supplier_8,TSC Apparel,2023-03-17 01:14:53.536106,156.39
46,6809,99,13.98,16.0,54.5,2022-11-20 01:14:53.536106,Women,Shirt,Premium,438.68,Shirt in Women category,Out of Stock,172,59,14,Supplier_5,Royal Apparel,2022-11-17 01:14:53.536106,37357.19
27,7974,101,40.4,99.0,62.0,2021-07-11 01:14:53.536106,Shoes,Bags,Medium,61.81,Bags in Shoes category,Available,256,44,7,Supplier_6,S&S Activewear,2021-05-13 01:14:53.536106,3720.8
9,1962,4,31.79,101.0,55.0,2021-03-02 01:14:53.536106,Women,Coat,Medium,34.87,Coat in Women category,Out of Stock,43,70,1,Supplier_10,JiffyShirts,2020-12-26 01:14:53.536106,95.12
43,7280,54,42.5,4.0,64.5,2024-10-26 01:14:53.536106,Women,Sweater,Medium,80.01,Sweater in Women category,Available,79,31,2,Supplier_8,TSC Apparel,2024-09-15 01:14:53.536106,2484.23
47,2538,104,19.27,54.0,65.75,2023-11-20 01:14:53.536106,Men,Hat,Premium,201.81,Hat in Men category,Out of Stock,183,56,9,Supplier_4,Bella+Canvas,2023-10-26 01:14:53.536106,16945.04
30,9103,84,17.32,104.0,61.5,2022-07-29 01:14:53.536106,Men,Shirt,Low,26.87,Shirt in Men category,Available,84,66,10,Supplier_6,S&S Activewear,2022-06-03 01:14:53.536106,1866.09
33,8419,1,16.76,84.0,60.75,2024-08-13 01:14:53.536106,Men,Sweater,Premium,393.82,Sweater in Men category,Out of Stock,61,77,5,Supplier_4,Bella+Canvas,2024-06-09 01:14:53.536106,327.83
14,6253,2,14.96,1.0,47.75,2021-04-08 01:14:53.536106,Accessories,Hat,Premium,289.21,Hat in Accessories category,Out of Stock,61,76,6,Supplier_3,AlphaBroder,2021-01-19 01:14:53.536106,491.89
22,1178,23,25.01,2.0,27.5,2021-06-02 01:14:53.536106,Men,Hat,Low,19.05,Hat in Men category,Available,160,8,6,Supplier_4,Bella+Canvas,2021-03-28 01:14:53.536106,328.59
45,6200,60,33.25,23.0,21.5,2024-11-04 01:14:53.536106,Men,Shirt,Low,28.38,Shirt in Men category,Available,88,72,5,Supplier_6,S&S Activewear,2024-10-27 01:14:53.536106,1136.69
33,1968,59,17.99,60.0,36.0,2024-08-15 01:14:53.536106,Kids,Jeans,Low,28.07,Jeans in Kids category,Out of Stock,149,31,5,Supplier_1,FashionGo,2024-06-10 01:14:53.536106,1358.22
51,8789,42,47.81,59.0,46.0,2020-12-19 01:14:53.536106,Accessories,Shirt,Low,13.27,Shirt in Accessories category,Out of Stock,203,53,13,Supplier_3,AlphaBroder,2020-10-05 01:14:53.536106,290.75
18,2536,110,26.61,42.0,67.75,2024-04-30 01:14:53.536106,Shoes,Shorts,Medium,73.17,Shorts in Shoes category,Out of Stock,131,8,5,Supplier_1,FashionGo,2024-03-22 01:14:53.536106,5907.12
43,1568,52,47.14,110.0,65.75,2023-10-23 01:14:53.536106,Shoes,Bags,High,146.69,Bags in Shoes category,Available,168,15,13,Supplier_5,Royal Apparel,2023-10-13 01:14:53.536106,4032.42
17,3275,14,33.68,52.0,54.5,2021-04-26 01:14:53.536106,Kids,Sneakers,Medium,39.7,Sneakers in Kids category,Out of Stock,162,29,6,Supplier_4,Bella+Canvas,2021-03-28 01:14:53.536106,368.55
33,5455,83,46.08,14.0,64.75,2022-08-15 01:14:53.536106,Shoes,Shirt,Low,16.71,Shirt in Shoes category,Out of Stock,98,46,8,Supplier_9,Wholesale Fashion Square,2022-07-26 01:14:53.536106,747.95
24,5818,22,11.11,83.0,42.75,2024-06-11 01:14:53.536106,Women,Sneakers,Low,22.36,Sneakers in Women category,Out of Stock,34,41,4,Supplier_3,AlphaBroder,2024-04-13 01:14:53.536106,437.28
47,4621,66,19.86,22.0,46.25,2022-11-26 01:14:53.536106,Kids,Dress,Premium,431.31,Dress in Kids category,Out of Stock,190,42,13,Supplier_1,FashionGo,2022-10-24 01:14:53.536106,22811.83
12,6486,53,20.35,66.0,56.0,2022-03-22 01:14:53.536106,Women,Sweater,Low,20.8,Sweater in Women category,Out of Stock,74,66,7,Supplier_1,FashionGo,2022-02-18 01:14:53.536106,878.04
1,7823,72,10.18,53.0,53.25,2022-01-06 01:14:53.536106,Kids,Shirt,Premium,486.87,Shirt in Kids category,Out of Stock,160,39,9,Supplier_1,FashionGo,2021-12-16 01:14:53.536106,31486.41
41,3101,100,41.6,72.0,72.75,2024-10-08 01:14:53.536106,Accessories,Sneakers,High,149.97,Sneakers in Accessories category,Available,299,45,11,Supplier_2,Apparel Distribution Center,2024-09-13 01:14:53.536106,8757.88
31,8614,20,7.38,100.0,61.25,2024-08-03 01:14:53.536106,Shoes,Sweater,High,126.72,Sweater in Shoes category,Out of Stock,67,72,15,Supplier_6,S&S Activewear,2024-06-05 01:14:53.536106,2347.25
26,2076,25,19.95,20.0,54.25,2024-06-30 01:14:53.536106,Men,Jacket,Medium,92.75,Jacket in Men category,Out of Stock,125,21,10,Supplier_2,Apparel Distribution Center,2024-06-18 01:14:53.536106,1856.06
14,4910,94,37.48,25.0,59.75,2022-04-10 01:14:53.536106,Men,Hat,Low,28.13,Hat in Men category,Out of Stock,164,26,4,Supplier_6,S&S Activewear,2022-02-03 01:14:53.536106,1653.46
30,8865,61,39.64,94.0,50.0,2024-07-26 01:14:53.536106,Women,Sweater,Premium,218.41,Sweater in Women category,Available,239,11,10,Supplier_3,AlphaBroder,2024-06-28 01:14:53.536106,8041.93
48,7459,0,32.99,61.0,45.0,2022-11-29 01:14:53.536106,Kids,Shirt,Medium,70.91,Shirt in Kids category,Available,18,70,12,Supplier_5,Royal Apparel,2022-10-25 01:14:53.536106,0.0
21,7804,45,38.15,0.0,50.0,2022-05-26 01:14:53.536106,Men,Dress,High,108.25,Dress in Men category,Out of Stock,91,5,3,Supplier_1,FashionGo,2022-05-14 01:14:53.536106,3012.82
22,3749,53,39.01,45.0,39.75,2022-05-30 01:14:53.536106,Women,Sneakers,Low,27.68,Sneakers in Women category,Available,90,75,1,Supplier_3,AlphaBroder,2022-04-05 01:14:53.536106,894.61
5,1696,22,32.6,53.0,30.0,2021-02-01 01:14:53.536106,Men,Dress,Premium,243.29,Dress in Men category,Available,226,35,9,Supplier_9,Wholesale Fashion Square,2021-01-13 01:14:53.536106,3607.68
21,1133,86,10.72,22.0,51.5,2024-05-22 01:14:53.536106,Men,Dress,Premium,222.96,Dress in Men category,Available,86,38,6,Supplier_7,Blankstyle,2024-04-15 01:14:53.536106,17120.16
19,4476,65,10.24,86.0,56.5,2022-05-13 01:14:53.536106,Men,Shirt,Medium,73.77,Shirt in Men category,Available,65,11,10,Supplier_7,Blankstyle,2022-05-06 01:14:53.536106,4304.01
40,6801,82,30.83,65.0,63.75,2022-10-06 01:14:53.536106,Shoes,Shorts,Medium,40.74,Shorts in Shoes category,Out of Stock,82,9,1,Supplier_7,Blankstyle,2022-09-18 01:14:53.536106,2310.68
22,7643,78,33.1,82.0,77.75,2023-05-30 01:14:53.536106,Kids,Shirt,Low,18.16,Shirt in Kids category,Out of Stock,135,38,14,Supplier_5,Royal Apparel,2023-03-12 01:14:53.536106,947.77
43,2189,38,13.01,78.0,65.75,2024-10-24 01:14:53.536106,Accessories,Bags,Medium,93.61,Bags in Accessories category,Available,100,59,1,Supplier_3,AlphaBroder,2024-08-28 01:14:53.536106,3094.55
26,1049,31,21.94,38.0,57.25,2022-07-01 01:14:53.536106,Kids,Jeans,Medium,31.91,Jeans in Kids category,Available,62,56,8,Supplier_3,AlphaBroder,2022-06-09 01:14:53.536106,772.06
39,7113,52,10.46,31.0,49.75,2022-09-30 01:14:53.536106,Men,Hat,Premium,381.62,Hat in Men category,Out of Stock,137,77,2,Supplier_7,Blankstyle,2022-07-18 01:14:53.536106,17767.48
24,6415,76,42.16,52.0,49.25,2022-06-15 01:14:53.536106,Women,Jacket,High,124.61,Jacket in Women category,Available,172,73,4,Supplier_1,FashionGo,2022-03-20 01:14:53.536106,5477.03
49,7712,135,14.37,76.0,73.5,2020-12-06 01:14:53.536106,Shoes,Coat,Medium,98.62,Coat in Shoes category,Available,194,35,10,Supplier_2,Apparel Distribution Center,2020-10-09 01:14:53.536106,11400.96
15,6956,31,48.28,135.0,73.5,2022-04-14 01:14:53.536106,Accessories,Hat,Low,18.99,Hat in Accessories category,Available,251,55,7,Supplier_3,AlphaBroder,2022-01-24 01:14:53.536106,304.54
18,4886,90,47.64,31.0,83.0,2021-05-08 01:14:53.536106,Kids,Jacket,Premium,253.29,Jacket in Kids category,Out of Stock,233,47,7,Supplier_1,FashionGo,2021-03-31 01:14:53.536106,11935.85
26,3891,107,20.76,90.0,90.75,2024-06-29 01:14:53.536106,Accessories,Coat,Medium,64.62,Coat in Accessories category,Available,150,24,13,Supplier_9,Wholesale Fashion Square,2024-04-30 01:14:53.536106,5479.16
27,4079,103,34.67,107.0,82.75,2021-07-07 01:14:53.536106,Women,Shorts,Premium,359.87,Shorts in Women category,Out of Stock,103,51,1,Supplier_3,AlphaBroder,2021-06-25 01:14:53.536106,24215.71
36,5930,114,14.23,103.0,103.5,2023-09-09 01:14:53.536106,Women,Jacket,Low,20.98,Jacket in Women category,Out of Stock,210,13,6,Supplier_10,JiffyShirts,2023-07-10 01:14:53.536106,2051.79
16,5764,74,15.39,114.0,99.5,2024-04-20 01:14:53.536106,Kids,Hat,Medium,98.84,Hat in Kids category,Available,249,72,9,Supplier_1,FashionGo,2024-02-05 01:14:53.536106,6188.11
13,8229,109,21.61,74.0,100.0,2022-03-30 01:14:53.537104,Shoes,Coat,Low,14.1,Coat in Shoes category,Out of Stock,274,23,9,Supplier_8,TSC Apparel,2022-03-21 01:14:53.537104,1204.62
22,5998,42,46.87,109.0,84.75,2023-06-01 01:14:53.537104,Women,Jeans,Low,8.71,Jeans in Women category,Out of Stock,228,19,11,Supplier_5,Royal Apparel,2023-03-15 01:14:53.537104,194.36
49,7526,96,13.67,42.0,80.25,2021-12-06 01:14:53.537104,Women,Shorts,Medium,77.92,Shorts in Women category,Available,251,77,8,Supplier_10,JiffyShirts,2021-09-29 01:14:53.537104,6457.32
14,4461,89,39.85,96.0,84.0,2022-04-08 01:14:53.537104,Men,Jeans,High,170.66,Jeans in Men category,Available,99,58,7,Supplier_1,FashionGo,2022-01-19 01:14:53.537104,9136.18
53,8261,40,16.36,89.0,66.75,2020-12-28 01:14:53.537104,Shoes,Sneakers,High,197.37,Sneakers in Shoes category,Out of Stock,159,73,7,Supplier_10,JiffyShirts,2020-12-03 01:14:53.537104,6603.42
39,1051,57,32.88,40.0,70.5,2022-09-28 01:14:53.537104,Shoes,Shorts,Medium,40.92,Shorts in Shoes category,Available,57,37,15,Supplier_4,Bella+Canvas,2022-08-05 01:14:53.537104,1565.55
52,6758,10,35.95,57.0,49.0,2021-12-30 01:14:53.537104,Men,Jeans,Medium,35.94,Jeans in Men category,Out of Stock,10,39,8,Supplier_9,Wholesale Fashion Square,2021-11-17 01:14:53.537104,230.2
15,6146,37,24.34,10.0,36.0,2022-04-12 01:14:53.537104,Kids,Dress,Low,18.21,Dress in Kids category,Out of Stock,152,56,14,Supplier_8,TSC Apparel,2022-04-03 01:14:53.537104,509.76
52,8127,77,24.52,37.0,45.25,2020-12-22 01:14:53.537104,Accessories,Shirt,Premium,293.12,Shirt in Accessories category,Out of Stock,249,68,13,Supplier_10,JiffyShirts,2020-10-08 01:14:53.537104,17035.59
42,5301,51,20.38,77.0,43.75,2022-10-19 01:14:53.537104,Shoes,Shirt,Low,10.28,Shirt in Shoes category,Available,123,73,5,Supplier_9,Wholesale Fashion Square,2022-10-19 01:14:53.537104,417.46
52,2050,96,6.99,51.0,65.25,2020-12-23 01:14:53.537104,Men,Jacket,Premium,299.57,Jacket in Men category,Out of Stock,96,49,1,Supplier_10,JiffyShirts,2020-12-16 01:14:53.537104,26747.57
21,7979,127,9.18,96.0,87.75,2021-05-25 01:14:53.537104,Shoes,Shirt,High,126.73,Shirt in Shoes category,Available,161,9,13,Supplier_6,S&S Activewear,2021-04-17 01:14:53.537104,14617.04
49,6425,73,48.2,127.0,86.75,2021-12-10 01:14:53.537104,Shoes,Hat,High,135.03,Hat in Shoes category,Out of Stock,172,16,6,Supplier_4,Bella+Canvas,2021-10-04 01:14:53.537104,5105.88
40,4577,2,5.21,73.0,74.5,2024-10-01 01:14:53.537104,Men,Shirt,High,119.57,Shirt in Men category,Out of Stock,52,53,15,Supplier_1,FashionGo,2024-07-05 01:14:53.537104,226.69
38,9310,108,17.87,2.0,77.5,2022-09-25 01:14:53.537104,Men,Shirt,Premium,399.01,Shirt in Men category,Available,240,7,15,Supplier_1,FashionGo,2022-07-01 01:14:53.537104,35392.24
48,4133,30,38.28,108.0,53.25,2020-11-25 01:14:53.537104,Men,Jeans,High,129.86,Jeans in Men category,Available,142,36,1,Supplier_7,Blankstyle,2020-11-11 01:14:53.537104,2404.61
22,3580,66,11.77,30.0,51.5,2022-05-30 01:14:53.537104,Kids,Dress,Premium,407.19,Dress in Kids category,Out of Stock,216,51,4,Supplier_9,Wholesale Fashion Square,2022-05-29 01:14:53.537104,23712.46
22,6528,28,5.69,66.0,58.0,2023-05-30 01:14:53.537104,Shoes,Coat,Low,16.57,Coat in Shoes category,Out of Stock,298,67,14,Supplier_6,S&S Activewear,2023-05-28 01:14:53.537104,437.54
40,6004,30,40.01,28.0,38.5,2021-10-10 01:14:53.537104,Women,Jacket,Medium,92.32,Jacket in Women category,Out of Stock,255,12,5,Supplier_10,JiffyShirts,2021-09-05 01:14:53.537104,1661.42
48,6787,11,17.4,30.0,33.75,2023-11-28 01:14:53.537104,Women,Jeans,Low,7.29,Jeans in Women category,Available,15,31,7,Supplier_3,AlphaBroder,2023-09-21 01:14:53.537104,66.22
42,9920,110,6.96,11.0,44.75,2022-10-20 01:14:53.537104,Shoes,Dress,Premium,493.17,Dress in Shoes category,Available,140,65,13,Supplier_8,TSC Apparel,2022-08-31 01:14:53.537104,50470.44
51,5547,117,29.93,110.0,67.0,2021-12-21 01:14:53.537104,Kids,Bags,Low,16.71,Bags in Kids category,Available,210,43,14,Supplier_9,Wholesale Fashion Square,2021-12-17 01:14:53.537104,1370.32
36,3171,27,9.14,117.0,66.25,2021-09-08 01:14:53.537104,Shoes,Jeans,Premium,497.42,Jeans in Shoes category,Available,131,44,1,Supplier_1,FashionGo,2021-06-12 01:14:53.537104,12202.11
3,8693,35,8.34,27.0,72.25,2023-01-22 01:14:53.537104,Kids,Bags,Low,20.91,Bags in Kids category,Available,166,41,15,Supplier_8,TSC Apparel,2022-11-17 01:14:53.537104,670.79
